step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
42,CASH_OUT,174368.62,C1486077573,0,0,C554679304,1070433.95,1244802.57,0,0
19,CASH_IN,300481.4,C2116700120,46132,346613.4,C1413353662,0,0,0,0
44,PAYMENT,13875.04,C390470363,0,0,M1725712267,0,0,0,0
14,PAYMENT,12365.69,C673295758,450097.23,437731.53,M1896225267,0,0,0,0
34,CASH_IN,16698.17,C605405645,7410187.61,7426885.78,C314561753,350111.89,554437.31,0,0
17,CASH_OUT,64338.8,C399491690,0,0,C1661736346,1603534.11,1667872.91,0,0
13,PAYMENT,37437.64,C287508214,100,0,M928603759,0,0,0,0
34,CASH_OUT,226289.15,C1726590976,6069,0,C1312860162,438015.89,664305.04,0,0
17,CASH_IN,158343.83,C114648175,866593.4,1024937.23,C363333282,1997218.38,1838874.55,0,0
37,CASH_IN,57439.34,C369560597,603743.3,661182.64,C586273406,2777241.01,2719801.67,0,0
43,PAYMENT,8399.42,C1089282920,192929,184529.58,M1340140501,0,0,0,0
36,CASH_OUT,151428.21,C1064028553,11567,0,C1088248682,49196,278146.03,0,0
18,PAYMENT,11818.03,C2082623968,0,0,M1254458326,0,0,0,0
35,PAYMENT,17703.25,C1394213011,154343.13,136639.88,M457720970,0,0,0,0
36,CASH_OUT,244706.79,C897837822,49059,0,C904975937,373046.58,617753.37,0,0
44,PAYMENT,6273.75,C1151577480,141691.25,135417.5,M899696292,0,0,0,0
12,PAYMENT,17636.5,C80174919,0,0,M886688002,0,0,0,0
15,CASH_OUT,114477.81,C536194067,240345,125867.19,C611831431,8562866.25,8677344.06,0,0
11,TRANSFER,2933000.25,C889515540,14260.45,0,C1116292004,4114705.08,7047705.33,0,0
8,TRANSFER,988839.95,C838289914,0,0,C665576141,9738551.63,14786300.22,0,0
42,PAYMENT,1074.93,C108405623,3469,2394.07,M2126308201,0,0,0,0
19,CASH_IN,264208.78,C1626450067,19909730.29,20173939.07,C1058139105,399193.46,134984.68,0,0
13,PAYMENT,1311.82,C264729052,0,0,M946513949,0,0,0,0
17,PAYMENT,19505.17,C1714466151,0,0,M1577665297,0,0,0,0
9,CASH_IN,38396.43,C1729732862,8111814.21,8150210.65,C119206000,127017.65,0,0,0
37,CASH_IN,108729.57,C515929433,788686.47,897416.04,C225157004,302828.06,194098.49,0,0
40,CASH_IN,34570.4,C1795770256,863460.39,898030.78,C1245248670,144458.66,109888.26,0,0
16,CASH_OUT,46506.74,C2134804773,0,0,C2014105033,1006340.11,1052846.85,0,0
39,PAYMENT,6080.37,C411268765,212299,206218.63,M1215476304,0,0,0,0
10,TRANSFER,912836.63,C816543415,0,0,C1289384798,1518249.95,4569398.59,0,0
43,TRANSFER,106082.91,C1591478015,10886,0,C1682453830,0,106082.91,0,0
16,PAYMENT,16967.46,C864911978,0,0,M864746426,0,0,0,0
33,CASH_OUT,25088.74,C315969084,9626,0,C681971246,0,25088.74,0,0
42,CASH_IN,90314.22,C51919067,6080852.52,6171166.74,C1177276633,759895.23,669581.01,0,0
18,CASH_OUT,284660.35,C397904955,42170,0,C418964192,685248.69,1104336.7,0,0
15,PAYMENT,31011.06,C58868405,9959.23,0,M260945007,0,0,0,0
12,PAYMENT,11517.59,C878656021,216560.51,205042.92,M1167890319,0,0,0,0
44,TRANSFER,197022.92,C1906215248,103861,0,C802581781,3209757.47,3406780.39,0,0
41,CASH_IN,295460.25,C114086172,51094,346554.25,C1416003064,877506.58,582046.33,0,0
20,PAYMENT,2163.85,C1176421648,0,0,M132958273,0,0,0,0
36,PAYMENT,2096.85,C2033213494,0,0,M685838549,0,0,0,0
42,CASH_OUT,241862.87,C495960463,184,0,C360133350,0,241862.87,0,0
33,CASH_OUT,163444.89,C1256576088,26506,0,C267907988,0,163444.89,0,0
20,CASH_OUT,30939.13,C1590875505,0,0,C596882389,1013723.74,1044662.88,0,0
35,PAYMENT,7798.12,C1703597337,0,0,M398299261,0,0,0,0
23,PAYMENT,28418.05,C1028263086,0,0,M1551088864,0,0,0,0
17,PAYMENT,19042.13,C1014724178,429783,410740.87,M1754844604,0,0,0,0
15,CASH_IN,159281.66,C1420818876,30337,189618.66,C1173800105,0,0,0,0
19,PAYMENT,289.3,C1879033880,145265,144975.7,M947498495,0,0,0,0
13,PAYMENT,24220.37,C2132609433,0,0,M2132737600,0,0,0,0
46,PAYMENT,19233.4,C1379725132,0,0,M1901721107,0,0,0,0
11,PAYMENT,12280.36,C150547430,0,0,M1617707490,0,0,0,0
45,PAYMENT,10686.03,C568721725,0,0,M2036492651,0,0,0,0
45,PAYMENT,2633.68,C1174708135,26953.19,24319.51,M1808167156,0,0,0,0
41,CASH_OUT,189900.01,C2085985780,20518,0,C1210929525,550961.76,740861.76,0,0
36,TRANSFER,451391.62,C778716958,39876,0,C243586528,798490.66,1249882.29,0,0
42,PAYMENT,4391.25,C1155175655,246220.92,241829.68,M1795240217,0,0,0,0
18,PAYMENT,17299.64,C1428458299,171109,153809.36,M234254800,0,0,0,0
11,CASH_OUT,162723.93,C1095398890,78670,0,C171493374,38108.75,200832.68,0,0
45,PAYMENT,6662.45,C1068159975,54607,47944.55,M1044676500,0,0,0,0
43,CASH_OUT,342690.95,C1120876044,0,0,C823374236,2422396.46,2765087.42,0,0
42,PAYMENT,19110.3,C875043922,344710.15,325599.85,M478456752,0,0,0,0
18,CASH_OUT,182257.4,C638835567,0,0,C745359410,218274.64,338846.46,0,0
18,CASH_IN,226150.14,C1417875573,20159752.69,20385902.83,C1213362253,1834110.25,1607960.11,0,0
41,TRANSFER,850571.41,C1752368495,20018,0,C384236451,17409.9,867981.31,0,0
17,PAYMENT,17962.03,C1239093012,1244,0,M531109774,0,0,0,0
33,CASH_OUT,126862.29,C1663434791,0,0,C866356999,9886248.37,10013110.66,0,0
10,PAYMENT,15852.67,C1533134085,215124.33,199271.66,M329514478,0,0,0,0
44,PAYMENT,17369.95,C837820779,0,0,M1646468722,0,0,0,0
35,PAYMENT,4250.84,C1206344424,0,0,M305801959,0,0,0,0
8,PAYMENT,68.02,C483984391,15492,15423.98,M653118063,0,0,0,0
19,PAYMENT,3034.29,C1321468725,0,0,M2140995970,0,0,0,0
15,CASH_IN,147521.5,C1943779543,118177,265698.5,C1579098108,868546.74,721025.25,0,0
42,CASH_OUT,55030.05,C476068221,11324,0,C467038767,0,55030.05,0,0
46,TRANSFER,74989.25,C591645083,0,0,C1764830018,795926.66,870915.92,0,0
17,CASH_OUT,250347.58,C2045905121,0,0,C1271234348,777098.31,874874.09,0,0
40,CASH_OUT,18307.06,C1283867784,0,0,C575888262,592125.93,1166401.22,0,0
9,CASH_IN,245435.97,C816044759,482,245917.97,C1783930,292649.18,342998.88,0,0
42,CASH_IN,108090.94,C1065696965,3920372.3,4028463.24,C1833972525,163476.8,55385.87,0,0
34,PAYMENT,23574.69,C2054551104,0,0,M1580205764,0,0,0,0
34,PAYMENT,14069.09,C257237238,26420,12350.91,M1913610624,0,0,0,0
46,PAYMENT,5368.94,C946900848,717412,712043.06,M687745135,0,0,0,0
35,PAYMENT,10526.35,C1318018922,10900,373.65,M177520108,0,0,0,0
14,CASH_OUT,484510,C1628934576,89798,0,C836905049,58613,923277.06,0,0
20,CASH_OUT,132727.67,C109837968,0,0,C660601115,451861.43,584589.11,0,0
40,PAYMENT,10609.74,C159349201,29054.56,18444.82,M2071205606,0,0,0,0
34,TRANSFER,128591.68,C2139780919,0,0,C871587681,2190096.11,2318687.79,0,0
22,CASH_OUT,49953.05,C428485048,53131,3177.95,C222375679,2236961.06,2286914.11,0,0
42,CASH_IN,168085,C1877059757,11865592.2,12033677.21,C802986369,311672.13,31651.97,0,0
42,CASH_OUT,226846,C647039365,15954.88,0,C306206744,14599772.25,14507407.49,0,0
16,PAYMENT,8687.14,C1872370114,0,0,M93687025,0,0,0,0
41,CASH_IN,18993.84,C886497088,936327.34,955321.18,C564135223,236278.88,217285.04,0,0
44,PAYMENT,21491.41,C90151938,58879.96,37388.55,M564551728,0,0,0,0
94,PAYMENT,11779.96,C179712870,15884,4104.04,M49978463,0,0,0,0
37,CASH_IN,66995.57,C1239742036,12389823.27,12456818.84,C172503929,3663751.92,3596756.35,0,0
43,CASH_OUT,186239.17,C1562663456,544,0,C313652023,0,186239.17,0,0
16,PAYMENT,11255.32,C1379821186,0,0,M1859173669,0,0,0,0
13,CASH_OUT,388619.39,C504198893,10305.36,0,C1953056928,214310.38,602929.77,0,0
38,CASH_IN,81018.51,C436425493,9844293.33,9925311.84,C875194455,385041.64,304023.13,0,0
7,PAYMENT,12784.27,C848396753,3784,0,M2140227584,0,0,0,0
38,TRANSFER,540017.74,C1803607407,0,0,C1717255409,573938.53,1113956.28,0,0
40,PAYMENT,16164.91,C1100411324,7070,0,M1604459254,0,0,0,0
18,PAYMENT,10808.82,C1257689288,0,0,M2135684378,0,0,0,0
42,CASH_IN,48764.8,C827644850,22476253.24,22525018.04,C1769219030,1301359.2,1252594.4,0,0
19,PAYMENT,12281.98,C1996885204,5184,0,M814148312,0,0,0,0
36,CASH_OUT,242908.14,C2003290777,144542,0,C1671044811,644274.43,887182.57,0,0
35,PAYMENT,22073.02,C1451170349,25806,3732.98,M440442677,0,0,0,0
36,PAYMENT,2652.3,C299178447,0,0,M620441971,0,0,0,0
13,TRANSFER,592028.89,C111701446,0,0,C463507671,3027582.45,4990468.67,0,0
21,CASH_IN,268828.36,C1346928534,3534099.33,3802927.69,C308795580,337178.7,68350.34,0,0
19,CASH_OUT,209288.81,C1362573355,11302,0,C2095674780,92046.17,301334.98,0,0
20,CASH_OUT,48942.08,C798209034,8048,0,C1667182485,122580.6,171522.68,0,0
41,CASH_OUT,93388.49,C580507098,0,0,C944858368,4127543.81,4220932.3,0,0
44,CASH_OUT,277507.16,C62865959,0,0,C894373883,2703618.8,2981125.96,0,0
43,PAYMENT,7343.12,C1429385722,0,0,M2130978506,0,0,0,0
38,DEBIT,2858.87,C1912464438,100232,97373.13,C1028978646,7199.02,10057.89,0,0
43,CASH_OUT,212127.99,C2122708163,57790,0,C1017833031,5403824.93,5615952.93,0,0
11,CASH_OUT,119224.21,C1559369908,57630,0,C1031739591,20161.95,139386.17,0,0
17,CASH_IN,242004.99,C21119941,1163745.34,1405750.32,C550754064,441246.41,199241.42,0,0
12,CASH_IN,351890.58,C2122175821,6551058.69,6902949.28,C2114819378,439026.58,87136,0,0
20,CASH_OUT,246782.21,C1112366705,11316,0,C1523549102,2121011.6,2367793.81,0,0
17,CASH_OUT,147901.93,C1872631124,0,0,C1697641300,415075.58,551699.54,0,0
19,CASH_IN,56416.13,C725550428,0,56416.13,C2133554365,446868.17,737432.9,0,0
14,PAYMENT,5925.14,C498853767,23125,17199.86,M2074125179,0,0,0,0
45,CASH_IN,70689.85,C1891091881,48364,119053.85,C815650906,1832652.9,1761963.05,0,0
17,CASH_OUT,127476.68,C2030182810,129,0,C51527331,2044188.38,2171665.06,0,0
42,CASH_IN,119124.4,C910193147,5657751.41,5776875.81,C419256852,490888.61,371764.22,0,0
14,PAYMENT,6284.84,C620858319,0,0,M669045071,0,0,0,0
39,CASH_OUT,116857.26,C250699029,0,0,C955097010,6599663.81,6716521.06,0,0
23,TRANSFER,306068.35,C284902439,738265.94,432197.6,C211013214,3317960.98,3624029.33,0,0
17,CASH_OUT,46746.45,C809121886,0,0,C407287420,326220.71,372967.16,0,0
33,CASH_OUT,76346.63,C657135557,55486,0,C1245387045,0,76346.63,0,0
17,CASH_OUT,262533.71,C433386430,41940.98,0,C474928904,269714.52,198916.3,0,0
15,CASH_OUT,122735.17,C864396409,0,0,C1098775879,2307537.21,2785961.52,0,0
39,CASH_IN,201627.57,C903432899,307658.85,509286.42,C734420034,1400359.97,1198732.39,0,0
12,CASH_IN,189241.38,C934888504,10433220.05,10622461.43,C1103170060,1289309.97,1100068.59,0,0
39,CASH_OUT,64575.73,C1607035693,31358,0,C1849616790,0,64575.73,0,0
18,CASH_OUT,155962.71,C803704224,77898,0,C1373130111,94387.52,250350.23,0,0
43,PAYMENT,6453.81,C669356147,0,0,M1058549576,0,0,0,0
9,CASH_OUT,52837.8,C620935259,492,0,C1128830640,0,52837.8,0,0
17,CASH_OUT,94342.1,C763710621,168209,73866.9,C1910615183,13387,107729.1,0,0
34,PAYMENT,5523.74,C1139753622,3877.61,0,M424718861,0,0,0,0
33,CASH_OUT,204042.04,C1668357928,0,0,C819110094,4442794.96,4646837,0,0
38,PAYMENT,18898.75,C880832822,482,0,M1580744072,0,0,0,0
36,CASH_OUT,436.78,C1771759107,0,0,C2071553154,127419.74,127856.52,0,0
40,CASH_OUT,70840.21,C31397532,4051,0,C1974895957,3170702.8,3241543.01,0,0
43,CASH_OUT,70036.64,C34053099,0,0,C1260157261,438599.53,508636.18,0,0
19,PAYMENT,18500.88,C1172214515,0,0,M1263800905,0,0,0,0
17,CASH_OUT,179533.36,C1518469374,300142.04,120608.68,C244100250,51163.62,230696.98,0,0
10,TRANSFER,1523687.28,C589386840,0,0,C1334973394,3493244.36,5005965.54,0,0
18,CASH_IN,257994.19,C1857843953,17400,275394.19,C926224106,1376963.76,1118969.57,0,0
38,CASH_IN,436660.51,C272921980,5592,442252.51,C1438192884,2944594.14,2507933.63,0,0
18,PAYMENT,7973.55,C1504846588,43,0,M824438602,0,0,0,0
14,CASH_OUT,208098.03,C2137338380,405375.99,197277.96,C180998134,620615.25,828713.27,0,0
16,CASH_OUT,184765.81,C1621640117,13077,0,C731959462,0,334302.14,0,0
12,CASH_IN,148027.4,C297156706,56934,204961.4,C2040937464,0,0,0,0
45,PAYMENT,15267.34,C1085522299,51690,36422.66,M1464303251,0,0,0,0
37,CASH_IN,365046.36,C391693714,24982,390028.36,C42680219,1174899.5,809853.14,0,0
19,PAYMENT,10312.21,C1567347164,0,0,M1216450349,0,0,0,0
43,PAYMENT,6423.33,C2120946171,131514.62,125091.29,M481725533,0,0,0,0
19,CASH_OUT,112217.76,C916173200,31311,0,C728079228,0,112217.76,0,0
44,PAYMENT,35.98,C1877270079,268980.86,268944.88,M1197996436,0,0,0,0
25,CASH_OUT,163786.99,C129507177,0,0,C862019106,221851.44,385638.43,0,0
18,CASH_IN,197469.95,C829519310,1671469.17,1868939.13,C540610664,5768372.85,5957202.65,0,0
34,TRANSFER,898326.51,C1785493680,4313.04,0,C1508899185,3812755.5,5129385.82,0,0
19,CASH_OUT,122886.87,C1708000407,2046,0,C1740992951,153102.03,275988.9,0,0
21,PAYMENT,6575.81,C137380653,11290.38,4714.56,M1600761948,0,0,0,0
18,TRANSFER,36906.05,C1027514485,1387142.46,1350236.41,C1669145919,2184937.78,2221843.82,0,0
10,PAYMENT,9336.62,C1414967673,0,0,M1590133675,0,0,0,0
20,CASH_OUT,43186.78,C1144167623,0,0,C1956889683,57189.38,100376.17,0,0
45,CASH_IN,32510.26,C199619865,858166.65,890676.91,C494378012,541380.5,508870.24,0,0
41,CASH_IN,65321.88,C1149928177,291,65612.88,C1674769966,87665.59,0,0,0
94,CASH_OUT,119444.33,C21729580,0,0,C1184674518,163785.62,283229.96,0,0
95,CASH_OUT,144624.51,C1831994945,30929,0,C226682472,425138.22,569762.73,0,0
15,CASH_OUT,190735.92,C8959470,0,0,C827465008,1573411.46,1764147.38,0,0
19,PAYMENT,9041.01,C1543995440,729506.66,720465.64,M144168423,0,0,0,0
15,CASH_OUT,188253.04,C1590221837,24719,0,C1870410655,993706.24,1181959.28,0,0
17,CASH_IN,462400.14,C57280347,2057641.98,2520042.12,C66024756,683427.7,221027.56,0,0
14,CASH_IN,169627.22,C173974673,36212,205839.22,C523471730,1075095.29,635800.22,0,0
7,TRANSFER,61758.98,C1237196994,201927,140168.02,C49388214,431,52831.5,0,0
41,PAYMENT,20683.84,C2004719586,11253,0,M844066383,0,0,0,0
41,CASH_IN,166992.72,C284955671,923099.46,1090092.18,C1287050266,220429.97,53437.25,0,0
11,CASH_OUT,46090.06,C1139512231,0,0,C1433627902,78740.23,124830.29,0,0
20,CASH_OUT,290284.42,C1875892103,16225,0,C1072086300,2452218.82,2742503.24,0,0
40,CASH_IN,136769.27,C1558555026,1623008.91,1759778.17,C2112137818,214309.34,77540.07,0,0
43,CASH_OUT,92017.88,C1339244809,214,0,C2126136072,0,92017.88,0,0
10,CASH_OUT,526074.99,C143831952,1080,0,C1992098750,0,410820.83,0,0
18,CASH_OUT,250339.66,C1242554333,284547,34207.34,C2081834559,1678564.05,2186630.9,0,0
37,CASH_IN,264663.54,C597963976,14904,279567.54,C962843839,302191.33,37527.79,0,0
39,PAYMENT,3669.52,C1014155584,21347,17677.48,M43140474,0,0,0,0
13,CASH_IN,166145.2,C1217472250,7308943.1,7475088.3,C1308497108,4321914.79,4155769.58,0,0
12,CASH_OUT,21261.28,C1033842294,0,0,C1325930160,1074050,1095311.27,0,0
18,CASH_IN,269120.98,C552396682,131588.06,400709.04,C590842329,291555.57,22434.59,0,0
16,PAYMENT,7398.89,C1266897413,0,0,M785811458,0,0,0,0
42,CASH_IN,285463.54,C125618024,10864,296327.54,C596024091,35717.43,0,0,0
42,CASH_IN,210889.76,C602917399,10962,221851.76,C1046459309,6448988.93,6238099.17,0,0
14,PAYMENT,8423.71,C609276735,7921,0,M1892625163,0,0,0,0
13,CASH_OUT,582766.44,C1647456994,496147,0,C835472519,1196732.59,1779499.03,0,0
12,CASH_OUT,204223.45,C585909773,32946,0,C825725191,113629.09,317852.54,0,0
18,CASH_OUT,265789.62,C826167694,50630,0,C702393884,1581072.92,1430415.54,0,0
34,CASH_OUT,111799.32,C891101152,0,0,C1934169846,701006.18,952130.33,0,0
17,CASH_IN,210253.49,C603219267,3707501.76,3917755.25,C1888258480,11297565.81,11087312.32,0,0
16,TRANSFER,711353.93,C968891639,0,0,C1928995349,2656860.63,3368214.56,0,0
42,CASH_OUT,41821.1,C1201260089,36140,0,C372428508,214259.33,256080.44,0,0
20,CASH_OUT,80880.8,C1407498972,0,0,C348907786,754450.67,700031.28,0,0
20,PAYMENT,9966.2,C1922076907,152319.67,142353.47,M10692646,0,0,0,0
11,PAYMENT,6021.67,C1429955586,0,0,M1127372741,0,0,0,0
44,CASH_IN,82070.76,C1459571164,1824,83894.76,C1479601687,30699,0,0,0
11,TRANSFER,85762.92,C1089818227,0,0,C1635448141,942215.82,1027978.74,0,0
44,CASH_OUT,336902.68,C1855485534,50139,0,C1110122885,0,336902.68,0,0
44,CASH_OUT,66258.04,C2133849850,57705,0,C1522013671,96097.44,162355.48,0,0
10,CASH_IN,52235,C408253953,901561.34,953796.34,C304360013,73874.22,115340.82,0,0
8,PAYMENT,4967.5,C182293150,0,0,M354864006,0,0,0,0
14,PAYMENT,2276.45,C2027290646,8837.37,6560.92,M405824511,0,0,0,0
43,CASH_IN,27713.65,C1793730966,310089,337802.65,C1710647944,0,0,0,0
36,CASH_OUT,76506.21,C793284531,0,0,C1360101896,6646319.55,6722825.77,0,0
20,PAYMENT,4288.86,C1952062916,11746.24,7457.38,M1949142791,0,0,0,0
37,PAYMENT,11702.35,C1975686304,38177.52,26475.17,M585579425,0,0,0,0
14,CASH_IN,382766.24,C249861250,2496804.55,2879570.79,C994117953,1767775.04,1385008.8,0,0
36,CASH_OUT,78539.2,C234709166,10375,0,C704570472,1103990.27,1441721.54,0,0
41,CASH_OUT,118824.55,C1114231093,0,0,C1537643212,362441.48,481266.04,0,0
15,PAYMENT,3777.18,C1019403067,3501.57,0,M1034196693,0,0,0,0
16,PAYMENT,11691.88,C1795182736,57911.69,46219.81,M863705637,0,0,0,0
8,PAYMENT,694.34,C2053969091,20951,20256.66,M1170349000,0,0,0,0
42,CASH_OUT,204629.55,C2097370175,0,0,C578848088,284581.32,489210.87,0,0
9,PAYMENT,11307.82,C1977573065,64310.14,53002.32,M380978423,0,0,0,0
19,CASH_IN,593911.24,C1371896979,1201501.41,1795412.65,C1446237952,6329410.32,5735499.07,0,0
39,PAYMENT,4159.65,C1409308993,78699,74539.35,M1046183681,0,0,0,0
19,PAYMENT,8458.08,C880304630,175519.83,167061.75,M246325299,0,0,0,0
17,CASH_OUT,113428.08,C1294700066,0,0,C1401301607,1368330.72,1481758.8,0,0
42,CASH_OUT,120637.18,C1927409026,193589.01,72951.84,C854121925,832562.66,953199.83,0,0
93,PAYMENT,5283.27,C1024931660,56323,51039.73,M686569901,0,0,0,0
16,CASH_OUT,109644.08,C1285571599,0,0,C801076516,390702.02,750625.83,0,0
39,CASH_IN,101161.64,C332308951,10897,112058.64,C381258211,0,0,0,0
19,CASH_OUT,234089.75,C998331679,143927,0,C1868096235,549302.84,721601.8,0,0
94,CASH_OUT,125050.54,C844419836,64887.1,0,C1393781825,310855.66,435906.2,0,0
8,PAYMENT,15486.12,C1191587101,656661.66,641175.54,M538794544,0,0,0,0
8,CASH_OUT,318915.85,C95048830,51159.87,0,C46748390,1867962.18,2090579.27,0,0
17,CASH_OUT,33883.16,C1801505348,80079,46195.84,C1667182485,0,33883.16,0,0
12,PAYMENT,15337.25,C556486090,0,0,M1204641808,0,0,0,0
19,CASH_OUT,180117.69,C2039511923,0,0,C2047630458,676587.42,856705.11,0,0
43,CASH_IN,67548.26,C1843509263,7586540.45,7654088.71,C1725523273,7297482.76,7229934.51,0,0
19,PAYMENT,34513.79,C373717475,88196.3,53682.51,M49639490,0,0,0,0
13,CASH_IN,57403.27,C791409505,3735395.58,3792798.84,C1935726114,69217.58,11814.31,0,0
21,CASH_OUT,305722.29,C1936583059,0,0,C897639961,831189.09,1136911.38,0,0
21,TRANSFER,413831.77,C82291766,352338.72,0,C1444747245,1011808.78,1425640.54,0,0
34,PAYMENT,4741.27,C1461616589,0,0,M164147838,0,0,0,0
95,DEBIT,8517.9,C541482717,43290,34772.1,C1658266097,132773.47,141291.37,0,0
9,CASH_OUT,420712.58,C96138335,103230,0,C511409655,4051,338489.84,0,0
1,PAYMENT,12273.24,C1899609393,994663.5,982390.26,M429639728,0,0,0,0
3,PAYMENT,35.2,C913796146,5266,5230.8,M2006112337,0,0,0,0
42,PAYMENT,2942.1,C822640389,53891,50948.9,M1422635561,0,0,0,0
12,CASH_IN,123174.79,C349444727,1329628.29,1452803.08,C1132832876,390987.83,206731.55,0,0
36,PAYMENT,30210.69,C1184029477,11576,0,M1460103104,0,0,0,0
12,CASH_OUT,210003.2,C1825690758,0,0,C649265468,4086164.98,6376445.17,0,0
26,PAYMENT,3973.03,C558242295,79123,75149.97,M1286988779,0,0,0,0
13,PAYMENT,17049.4,C21821244,196,0,M1198893559,0,0,0,0
13,CASH_IN,419603.55,C778042532,54205,473808.55,C578044965,0,176962.25,0,0
18,CASH_OUT,223585.78,C1425168636,238058.59,14472.81,C1444677226,1592253.36,1959379.66,0,0
35,DEBIT,2881.09,C1492794706,5036,2154.91,C1954007489,342091.53,344972.62,0,0
42,CASH_OUT,106242.97,C1952150407,0,0,C254081477,187001.86,293244.83,0,0
40,CASH_IN,159388.47,C291945190,0,159388.47,C1505428898,900392.97,741004.51,0,0
44,PAYMENT,11291.28,C957550284,2243,0,M575047411,0,0,0,0
19,PAYMENT,3856.46,C1000306764,77774.78,73918.33,M26773072,0,0,0,0
15,PAYMENT,8712.44,C1730006942,241169,232456.56,M67224389,0,0,0,0
35,CASH_OUT,253925.21,C825614593,441262,187336.79,C1802690147,512596.93,878509.81,0,0
6,TRANSFER,1566574.37,C132930221,0,0,C1255024717,8936293.93,10833791,0,0
46,PAYMENT,2529.96,C141437560,50850,48320.04,M363393542,0,0,0,0
36,CASH_IN,142425.35,C1002014613,5127166.29,5269591.64,C801984124,2117480.86,1975055.51,0,0
11,CASH_IN,113638.32,C1744621276,1994548.54,2108186.87,C121488263,2517997.97,2404359.64,0,0
13,CASH_IN,220836.95,C225298501,11616142.99,11836979.94,C1341708445,290318.4,69481.44,0,0
20,TRANSFER,121404.44,C1624777008,0,0,C17200346,2386196.68,2507601.12,0,0
36,PAYMENT,13245.6,C1863623346,93247,80001.4,M895373256,0,0,0,0
35,PAYMENT,41912.12,C1965003286,376043.87,334131.75,M413391105,0,0,0,0
16,CASH_IN,130316.25,C59322791,19461043.98,19591360.24,C504574932,427444.97,297128.72,0,0
19,CASH_IN,249751.22,C1609573892,3825484.74,4075235.96,C1098637950,482723.13,232971.91,0,0
42,PAYMENT,2956.8,C1991728820,180681.08,177724.28,M1508806918,0,0,0,0
17,PAYMENT,18966.42,C843192547,141950,122983.58,M1077800063,0,0,0,0
22,PAYMENT,4537.95,C128008272,197039.72,192501.77,M1784201705,0,0,0,0
34,CASH_OUT,32905.16,C716590472,0,0,C1233430142,7207235.69,7306515.75,0,0
17,CASH_OUT,281355.92,C1728544943,51735,0,C1315729466,5893157.74,6032472.32,0,0
17,CASH_OUT,156284.82,C303864555,2115,0,C924623208,32825,0,0,0
12,TRANSFER,286758.01,C2122022480,0,0,C886038098,1323556.11,2173884.31,0,0
35,CASH_OUT,176278.71,C1042819470,0,0,C830115312,251661.38,427940.1,0,0
19,PAYMENT,3093.43,C1102817776,528962.26,525868.82,M1664080723,0,0,0,0
14,CASH_IN,69867.54,C517048972,2182227.74,2252095.28,C1863303295,1552869.77,1653713.59,0,0
19,DEBIT,2122.85,C2146309205,38430.69,36307.84,C1638474874,15411.82,17534.67,0,0
14,CASH_OUT,282422.28,C265443067,285677,3254.72,C1657468524,0,555893.57,0,0
43,CASH_IN,144383.19,C1795443669,80757,225140.19,C873221189,2610412.58,2466029.39,0,0
16,CASH_IN,63418.92,C1661597718,11420921.73,11484340.65,C1703860364,68948.1,5529.18,0,0
15,CASH_OUT,269767.44,C1566729431,0,0,C1626117170,2838965.46,3081354.17,0,0
13,CASH_OUT,238489.34,C1053060651,51869,0,C109501472,31889,0,0,0
44,CASH_IN,35242.96,C1242481643,8398048.11,8433291.07,C1114190780,868586.89,833343.93,0,0
43,TRANSFER,1206052.47,C1752488049,5897,0,C2003747638,2049036.67,3255089.14,0,0
17,CASH_OUT,381001.52,C1433401787,2087,0,C1172349931,0,381001.52,0,0
19,CASH_IN,51613.08,C1783752168,121808.38,173421.46,C1742421533,1921462.23,1869849.15,0,0
19,PAYMENT,3219.63,C2103193753,139810.37,136590.75,M1786012541,0,0,0,0
17,CASH_OUT,163071.57,C786771028,271934,108862.43,C575555170,4504722.57,4667794.13,0,0
14,CASH_OUT,219022.82,C2058571105,0,0,C2002436324,511725.44,1061196.62,0,0
42,CASH_IN,16286.01,C2003109840,202517.45,218803.46,C1360662822,29731.19,13445.18,0,0
17,CASH_IN,357038.44,C1752249761,13287,370325.44,C218011612,99472.03,0,0,0
24,PAYMENT,20881.13,C205705509,0,0,M1045643553,0,0,0,0
21,CASH_OUT,65788.86,C201591709,101184,35395.14,C1560782408,1494060.32,1559849.17,0,0
18,PAYMENT,8042.92,C1987614194,0,0,M330542669,0,0,0,0
36,CASH_IN,298012.36,C1245193149,169521.26,467533.63,C1166127026,521370.51,223358.15,0,0
22,PAYMENT,293.44,C702526186,52158,51864.56,M1824358277,0,0,0,0
